prec,       card,      avg_est,      std_err,      max_err
11,         2500,      2506.40,    0.0190805,    0.0407837
11,         2506,      2519.00,    0.0180295,    0.0422816
11,         2512,      2500.33,     0.019046,    0.0429765
11,         2519,      2498.27,    0.0221147,    0.0444444
11,         2525,      2526.97,    0.0194264,    0.0498812
11,         2531,      2541.30,    0.0159898,    0.0390995
11,         2537,      2540.90,    0.0194785,    0.0524035
11,         2543,      2557.07,    0.0186055,    0.0455975
11,         2549,      2547.73,    0.0190024,    0.0709804
11,         2555,      2537.47,    0.0185983,    0.0371674
11,         2562,      2582.40,    0.0199487,    0.0522825
11,         2568,      2572.23,    0.0195919,     0.043986
11,         2574,      2565.00,    0.0220423,    0.0516505
11,         2580,      2579.83,    0.0254543,    0.0666408
11,         2586,      2573.33,    0.0207578,    0.0448396
11,         2592,      2609.60,    0.0197883,    0.0366371
11,         2598,      2588.67,    0.0193195,    0.0377068
11,         2605,      2597.60,     0.019905,    0.0491174
11,         2611,      2611.37,    0.0194087,    0.0409648
11,         2617,      2615.53,    0.0171184,    0.0366692
11,         2623,      2624.13,    0.0196297,    0.0491616
11,         2629,      2617.87,    0.0176387,    0.0501901
11,         2635,      2634.40,    0.0197253,    0.0538695
11,         2641,      2649.60,    0.0228495,    0.0480696
11,         2648,      2665.73,    0.0222378,    0.0494526
11,         2654,      2672.63,    0.0196616,    0.0546139
11,         2660,      2647.13,    0.0207427,      0.04472
11,         2666,      2680.53,    0.0186987,     0.032246
11,         2672,      2693.70,    0.0253128,    0.0579873
11,         2678,      2667.17,     0.020905,     0.055991
11,         2684,      2681.87,    0.0211013,    0.0439479
11,         2691,      2687.80,    0.0238878,    0.0490342
11,         2697,      2717.33,    0.0235756,     0.051149
11,         2703,      2693.37,    0.0215501,    0.0698964
11,         2709,      2705.23,    0.0245762,    0.0719557
11,         2715,      2716.10,     0.022407,    0.0633284
11,         2721,      2718.53,     0.018592,    0.0374724
11,         2727,      2724.73,    0.0184981,    0.0454545
11,         2734,      2739.53,    0.0199593,    0.0636197
11,         2740,      2742.47,    0.0240836,    0.0492521
11,         2746,      2735.50,    0.0217872,    0.0527849
11,         2752,      2768.83,    0.0218079,    0.0748275
11,         2758,      2754.63,     0.019363,    0.0463936
11,         2764,      2764.67,      0.02244,    0.0401447
11,         2770,      2777.23,    0.0217558,    0.0498015
11,         2777,      2785.13,    0.0246874,    0.0471562
11,         2783,      2764.00,    0.0192921,    0.0352011
11,         2789,      2795.90,    0.0169123,    0.0308244
11,         2795,      2779.07,    0.0203005,    0.0404149
11,         2801,      2789.70,    0.0192739,    0.0467523
11,         2807,      2809.83,    0.0160834,    0.0416667
11,         2813,      2812.40,    0.0227738,    0.0522388
11,         2820,      2825.07,    0.0228734,    0.0521092
11,         2826,      2830.03,    0.0246441,    0.0573046
11,         2832,      2841.20,    0.0236519,    0.0663607
11,         2838,      2856.80,    0.0218954,    0.0482564
11,         2844,      2863.87,     0.021556,    0.0414763
11,         2850,      2834.67,    0.0208888,    0.0448965
11,         2856,      2846.90,    0.0210046,    0.0644032
11,         2863,      2859.80,    0.0238647,    0.0558659
11,         2869,      2882.20,     0.021827,    0.0428571
11,         2875,      2882.70,    0.0190882,     0.048331
11,         2881,      2878.60,    0.0185962,    0.0392089
11,         2887,      2897.83,    0.0195561,    0.0398199
11,         2893,      2894.13,    0.0213468,    0.0463027
11,         2899,      2887.20,    0.0196077,    0.0410345
11,         2906,      2891.97,    0.0188451,    0.0447196
11,         2912,      2899.43,    0.0198282,     0.053553
11,         2918,      2936.23,    0.0179525,    0.0479616
11,         2924,      2923.90,    0.0240085,    0.0533333
11,         2930,      2938.70,    0.0193803,     0.052883
11,         2936,      2945.57,    0.0128436,    0.0265577
11,         2942,      2956.87,    0.0225435,    0.0547061
11,         2949,      2951.23,    0.0200285,    0.0430508
11,         2955,      2945.83,     0.020948,    0.0460081
11,         2961,      2958.80,    0.0201416,    0.0540176
11,         2967,      2974.53,    0.0237021,    0.0488544
11,         2973,      2977.43,    0.0253778,    0.0675857
11,         2979,      2982.13,    0.0252366,    0.0604027
11,         2985,      2989.43,    0.0206306,    0.0442063
11,         2992,      2988.57,    0.0166001,    0.0337454
11,         2998,      2990.30,    0.0216636,    0.0436812
11,         3004,      2987.90,    0.0200752,    0.0575707
11,         3010,      3018.00,    0.0218934,    0.0541348
11,         3016,      3014.93,    0.0200376,    0.0394432
11,         3022,      3029.67,    0.0134881,    0.0267946
11,         3028,      3007.33,     0.023935,    0.0676791
11,         3035,      3019.30,    0.0240112,    0.0487484
11,         3041,      3029.93,    0.0245036,    0.0585141
11,         3047,      3036.63,    0.0208456,    0.0505249
11,         3053,      3054.40,    0.0193242,    0.0392927
11,         3059,      3068.73,    0.0233665,    0.0620915
11,         3065,      3074.60,    0.0224014,    0.0521853
11,         3072,      3073.63,    0.0134998,     0.026684
11,         3078,      3062.50,     0.022666,    0.0526145
11,         3084,      3100.03,    0.0187132,     0.045705
11,         3090,      3100.90,    0.0208405,    0.0469104
11,         3096,      3093.07,    0.0244144,    0.0471424
11,         3102,      3105.10,    0.0187281,    0.0441508
11,         3108,      3132.73,    0.0208962,    0.0550016
11,         3115,      3110.20,    0.0219282,    0.0413992
11,         3121,      3106.80,     0.019485,    0.0409994
11,         3127,      3126.63,    0.0171837,    0.0361253
11,         3133,      3168.40,    0.0257906,    0.0593491
11,         3139,      3133.20,    0.0215824,    0.0452229
11,         3145,      3147.50,    0.0190798,     0.048951
11,         3151,      3123.83,    0.0164531,    0.0336294
11,         3158,      3148.50,    0.0255979,    0.0538145
11,         3164,      3163.97,    0.0163988,    0.0505529
11,         3170,      3163.03,    0.0219313,    0.0479344
11,         3176,      3194.03,    0.0214615,    0.0513063
11,         3182,      3176.53,    0.0205765,     0.038957
11,         3188,      3181.47,    0.0188951,    0.0476638
11,         3194,      3191.90,    0.0197988,    0.0485133
11,         3201,      3218.00,    0.0168786,    0.0462211
11,         3207,      3228.73,     0.020132,    0.0427057
11,         3213,      3196.17,    0.0216392,    0.0591164
11,         3219,      3224.23,    0.0183008,     0.034472
11,         3225,      3232.13,    0.0193169,    0.0384377
11,         3231,      3234.50,    0.0221549,    0.0451733
11,         3237,      3232.77,    0.0219231,     0.055281
11,         3244,      3237.87,    0.0188485,    0.0391371
11,         3250,      3249.10,    0.0213172,    0.0436789
11,         3256,      3253.60,    0.0178545,    0.0328523
11,         3262,      3255.73,    0.0222409,    0.0410665
11,         3268,      3274.97,    0.0213118,    0.0440502
11,         3274,      3262.17,     0.016299,    0.0372519
11,         3280,      3285.93,    0.0215768,    0.0432795
11,         3287,      3301.07,    0.0233003,     0.044708
11,         3293,      3293.97,    0.0177228,    0.0376442
11,         3299,      3328.97,    0.0199525,    0.0406061
11,         3305,      3303.03,    0.0214946,    0.0517241
11,         3311,      3308.67,    0.0210657,    0.0558575
11,         3317,      3321.00,     0.017058,     0.039783
11,         3323,      3325.20,    0.0234426,     0.049639
11,         3330,      3320.93,    0.0185003,    0.0390273
11,         3336,      3355.23,    0.0201184,    0.0404555
11,         3342,      3334.77,    0.0199477,    0.0400838
11,         3348,      3348.80,    0.0248709,    0.0549418
11,         3354,      3372.87,    0.0247466,    0.0581222
11,         3360,      3367.63,    0.0213247,    0.0511752
11,         3366,      3366.07,    0.0193883,     0.040986
11,         3373,      3386.73,    0.0227916,      0.05246
11,         3379,      3353.27,     0.021875,    0.0426036
11,         3385,      3374.40,    0.0236185,    0.0634968
11,         3391,      3388.70,    0.0223937,    0.0465802
11,         3397,      3417.07,    0.0198155,    0.0429665
11,         3403,      3412.20,    0.0214837,    0.0699177
11,         3409,      3414.40,    0.0189748,     0.042522
11,         3416,      3416.67,    0.0265414,    0.0629207
11,         3422,      3434.60,    0.0250343,     0.053754
11,         3428,      3425.80,    0.0224971,      0.05366
11,         3434,      3408.83,    0.0216662,    0.0465793
11,         3440,      3405.67,    0.0227806,    0.0595757
11,         3446,      3445.47,    0.0201624,    0.0446765
11,         3452,      3464.53,     0.025411,    0.0634231
11,         3459,      3455.70,    0.0253712,    0.0534682
11,         3465,      3467.90,    0.0167102,    0.0406809
11,         3471,      3466.37,    0.0188858,    0.0423387
11,         3477,      3469.70,    0.0163725,    0.0422657
11,         3483,      3489.43,    0.0248113,    0.0505166
11,         3489,      3485.73,    0.0252657,    0.0530086
11,         3495,      3495.27,     0.025698,     0.048913
11,         3502,      3528.63,    0.0218133,    0.0522409
11,         3508,      3494.03,    0.0220887,    0.0413223
11,         3514,      3519.63,    0.0228237,    0.0637269
11,         3520,      3532.60,    0.0226842,    0.0454416
11,         3526,      3510.47,    0.0221999,    0.0456479
11,         3532,      3518.57,    0.0195429,     0.056043
11,         3538,      3532.60,    0.0223586,    0.0426674
11,         3545,      3552.17,    0.0231073,    0.0493514
11,         3551,      3567.90,    0.0263778,    0.0554617
11,         3557,      3542.60,    0.0226095,    0.0458123
11,         3563,      3572.40,    0.0233045,    0.0527497
11,         3569,      3598.37,    0.0219126,    0.0526611
11,         3575,      3568.90,    0.0191903,    0.0514541
11,         3581,      3586.77,    0.0203056,    0.0443886
11,         3588,      3600.80,    0.0299698,    0.0810811
11,         3594,      3591.83,    0.0171864,    0.0436718
11,         3600,      3586.97,    0.0194315,    0.0494307
11,         3606,      3599.63,    0.0226405,    0.0612698
11,         3612,      3593.70,    0.0246438,    0.0509272
11,         3618,      3629.97,    0.0219721,    0.0469743
11,         3624,      3627.83,     0.018169,    0.0383448
11,         3631,      3642.97,    0.0266137,     0.090859
11,         3637,      3663.20,     0.018068,    0.0434305
11,         3643,      3657.57,    0.0271187,    0.0631175
11,         3649,      3638.90,    0.0201272,    0.0427397
11,         3655,      3680.83,     0.020027,    0.0363786
11,         3661,      3663.97,     0.022437,    0.0578919
11,         3667,      3654.53,     0.020817,    0.0444384
11,         3674,      3674.93,    0.0217889,    0.0595918
11,         3680,      3675.40,    0.0197701,    0.0342298
11,         3686,      3703.00,    0.0213961,    0.0634662
11,         3692,      3697.80,    0.0272369,    0.0828595
11,         3698,      3709.50,    0.0188798,    0.0454177
11,         3704,      3696.00,    0.0221958,    0.0437247
11,         3710,      3722.63,    0.0192517,    0.0455403
11,         3717,      3707.23,    0.0172132,    0.0344271
11,         3723,      3728.43,    0.0210311,    0.0456498
11,         3729,      3765.33,    0.0252827,    0.0546917
11,         3735,      3718.23,    0.0216823,    0.0484475
11,         3741,      3765.23,    0.0267614,    0.0718867
11,         3747,      3734.43,    0.0278099,    0.0664354
11,         3753,      3767.90,    0.0251543,    0.0780501
11,         3760,      3758.27,    0.0225741,    0.0406807
11,         3766,      3782.87,    0.0226765,    0.0740642
11,         3772,      3778.03,    0.0217379,    0.0482375
11,         3778,      3770.27,    0.0181651,    0.0560995
11,         3784,      3777.23,    0.0215246,    0.0501982
11,         3790,      3791.23,     0.025334,    0.0561857
11,         3796,      3803.47,    0.0249991,    0.0682117
11,         3803,      3819.40,    0.0244307,    0.0525762
11,         3809,      3835.20,    0.0199612,    0.0417323
11,         3815,      3823.83,    0.0234817,    0.0660377
11,         3821,      3819.10,    0.0206204,    0.0531136
11,         3827,      3817.00,    0.0213397,    0.0485893
11,         3833,      3832.00,     0.020445,    0.0388628
11,         3840,      3832.83,    0.0164444,    0.0361885
11,         3846,      3853.53,    0.0251535,    0.0548479
11,         3852,      3877.67,     0.020296,    0.0446405
11,         3858,      3876.40,    0.0249527,    0.0453485
11,         3864,      3867.10,    0.0211635,    0.0641656
11,         3870,      3866.90,    0.0179124,    0.0433996
11,         3876,      3841.47,    0.0216311,    0.0528759
11,         3883,      3875.13,    0.0230121,    0.0455716
11,         3889,      3888.47,    0.0228748,    0.0560411
11,         3895,      3895.83,    0.0234523,     0.051848
11,         3901,      3887.83,    0.0223942,    0.0604818
11,         3907,      3928.33,    0.0256807,    0.0619243
11,         3913,      3915.73,    0.0221274,    0.0526316
11,         3919,      3908.43,    0.0270761,    0.0602041
11,         3926,      3937.13,    0.0227798,    0.0634072
11,         3932,      3925.07,    0.0211255,    0.0508518
11,         3938,      3945.97,    0.0193243,    0.0492511
11,         3944,      3949.97,    0.0270118,    0.0598226
11,         3950,      3939.80,    0.0215788,    0.0645406
11,         3956,      3972.80,    0.0293108,    0.0689917
11,         3962,      3949.07,    0.0187552,    0.0587938
11,         3969,      3965.67,     0.017316,    0.0375315
11,         3975,      3979.20,    0.0174996,    0.0344567
11,         3981,      3989.80,    0.0238976,      0.07333
11,         3987,      3994.70,    0.0269612,    0.0719659
11,         3993,      3982.07,    0.0264708,    0.0463195
11,         3999,      3988.13,    0.0211184,      0.04475
11,         4005,      3982.43,    0.0229441,    0.0524214
11,         4012,      4024.33,    0.0194944,    0.0558186
11,         4018,      4011.13,    0.0263288,    0.0539935
11,         4024,      4045.27,    0.0222234,    0.0521739
11,         4030,      4038.33,    0.0166764,    0.0468866
11,         4036,      4072.17,    0.0224525,    0.0772851
11,         4042,      4054.60,    0.0259038,    0.0779124
11,         4048,      4048.97,    0.0222372,    0.0459373
11,         4055,      4081.53,    0.0221841,    0.0441321
11,         4061,      4059.90,    0.0274978,      0.07484
11,         4067,      4080.20,    0.0283924,    0.0528515
11,         4073,      4078.23,    0.0228804,    0.0571919
11,         4079,      4111.83,    0.0295738,    0.0634804
11,         4085,      4091.67,    0.0224254,    0.0550661
11,         4091,      4079.73,    0.0264534,    0.0527859
11,         4098,      4094.70,    0.0202503,     0.045133
11,         4104,      4101.43,    0.0271312,    0.0579781
11,         4110,      4108.80,    0.0209904,    0.0620287
11,         4116,      4131.67,    0.0287454,    0.0624241
11,         4122,      4103.37,    0.0276744,    0.0700946
11,         4128,      4112.33,        0.021,    0.0617583
11,         4134,      4116.93,    0.0272307,    0.0788392
11,         4141,      4154.23,    0.0239933,    0.0581845
11,         4147,      4138.00,    0.0235861,     0.048216
11,         4153,      4135.03,    0.0200187,      0.03948
11,         4159,      4146.60,     0.021444,    0.0514423
11,         4165,      4164.37,    0.0250072,     0.081373
11,         4171,      4159.23,    0.0209169,    0.0402685
11,         4177,      4197.23,    0.0229103,    0.0509813
11,         4184,      4190.13,    0.0230924,    0.0449223
11,         4190,      4166.23,    0.0193191,    0.0496302
11,         4196,      4209.20,    0.0210987,    0.0383607
11,         4202,      4184.80,    0.0196415,    0.0423507
11,         4208,      4215.93,     0.028449,    0.0681872
11,         4214,      4194.30,    0.0258413,    0.0562278
11,         4220,      4225.13,    0.0255023,    0.0568586
11,         4227,      4219.63,    0.0238029,    0.0529801
11,         4233,      4233.80,    0.0221921,    0.0432215
11,         4239,      4268.73,    0.0267054,    0.0669811
11,         4245,      4262.77,    0.0220244,    0.0463966
11,         4251,      4268.07,    0.0229039,    0.0573848
11,         4257,      4285.13,    0.0290099,    0.0775012
11,         4263,      4247.70,    0.0281496,    0.0642589
11,         4270,      4248.27,    0.0254352,    0.0634512
11,         4276,      4290.63,    0.0206388,    0.0388123
11,         4282,      4273.97,    0.0263623,     0.062573
11,         4288,      4267.77,    0.0205194,    0.0463978
11,         4294,      4310.93,    0.0250075,    0.0726426
11,         4300,      4296.33,    0.0203934,    0.0413857
11,         4306,      4299.27,     0.024589,    0.0503831
11,         4313,      4335.33,    0.0245339,    0.0746407
11,         4319,      4365.33,     0.030448,    0.0578704
11,         4325,      4296.47,    0.0210414,     0.038835
11,         4331,      4370.90,    0.0236922,     0.067867
11,         4337,      4335.57,    0.0258182,    0.0467958
11,         4343,      4318.07,    0.0218845,    0.0497238
11,         4349,      4327.63,    0.0259815,    0.0563218
11,         4356,      4379.30,    0.0282609,    0.0661005
11,         4362,      4342.33,    0.0218564,    0.0488196
11,         4368,      4349.43,    0.0210622,    0.0482948
11,         4374,      4387.57,    0.0202127,    0.0617143
11,         4380,      4367.13,    0.0288715,    0.0625428
11,         4386,      4366.83,    0.0215411,    0.0458172
11,         4392,      4394.10,    0.0215957,    0.0448441
11,         4399,      4428.93,    0.0262786,    0.0556818
11,         4405,      4402.93,     0.021338,    0.0422152
11,         4411,      4401.53,    0.0263142,    0.0596102
11,         4417,      4381.33,    0.0299845,     0.072431
11,         4423,      4424.70,    0.0319143,    0.0983273
11,         4429,      4408.93,    0.0253541,    0.0465011
11,         4435,      4446.03,    0.0281443,    0.0522994
11,         4442,      4439.70,    0.0216602,    0.0414135
11,         4448,      4510.63,    0.0289723,    0.0755226
11,         4454,      4455.53,      0.02724,    0.0514029
11,         4460,      4475.10,    0.0264011,    0.0697153
11,         4466,      4459.90,    0.0311136,    0.0689501
11,         4472,      4476.43,     0.026097,    0.0605857
11,         4478,      4458.67,    0.0212371,    0.0596115
11,         4485,      4485.63,    0.0245277,    0.0552831
11,         4491,      4488.20,    0.0282357,    0.0607747
11,         4497,      4544.13,    0.0273503,    0.0778124
11,         4503,      4504.90,    0.0279039,    0.0601687
11,         4509,      4491.27,    0.0317399,    0.0592018
11,         4515,      4532.53,    0.0261046,    0.0498229
11,         4521,      4515.57,    0.0238123,    0.0437859
11,         4528,      4530.73,     0.021351,    0.0474718
11,         4534,      4553.27,    0.0262173,    0.0500551
11,         4540,      4539.97,    0.0241333,    0.0583572
11,         4546,      4588.93,    0.0211289,    0.0547614
11,         4552,      4552.73,    0.0249705,    0.0601801
11,         4558,      4564.73,    0.0222617,    0.0451853
11,         4564,      4603.93,    0.0247079,     0.052793
11,         4571,      4588.60,     0.022061,    0.0433071
11,         4577,      4566.20,    0.0187056,    0.0572302
11,         4583,      4604.30,    0.0273128,    0.0599913
11,         4589,      4580.57,    0.0219476,    0.0470588
11,         4595,      4598.47,    0.0262603,    0.0641862
11,         4601,      4577.67,    0.0291413,    0.0693177
11,         4608,      4574.63,    0.0181199,    0.0416576
11,         4614,      4596.73,    0.0270001,    0.0539545
11,         4620,      4666.77,    0.0296071,    0.0655702
11,         4626,      4631.17,    0.0223871,    0.0594338
11,         4632,      4643.53,    0.0256574,    0.0593568
11,         4638,      4637.73,    0.0212768,     0.047424
11,         4644,      4670.57,    0.0269057,    0.0508073
11,         4651,      4652.07,    0.0220113,    0.0597592
11,         4657,      4672.27,    0.0254523,    0.0498068
11,         4663,      4639.30,    0.0214678,    0.0711835
11,         4669,      4659.80,    0.0263059,    0.0738758
11,         4675,      4668.23,    0.0248395,    0.0534645
11,         4681,      4691.73,    0.0230701,    0.0612986
11,         4687,      4721.63,    0.0270645,    0.0558874
11,         4694,      4721.73,    0.0257881,      0.05836
11,         4700,      4668.13,    0.0223012,    0.0436077
11,         4706,      4713.23,    0.0231251,    0.0533248
11,         4712,      4676.70,    0.0255772,    0.0608954
11,         4718,      4711.00,    0.0247177,    0.0601822
11,         4724,      4684.27,     0.025911,     0.055873
11,         4730,      4723.50,    0.0234338,     0.055168
11,         4737,      4774.63,     0.030138,    0.0888561
11,         4743,      4727.83,    0.0180538,    0.0425801
11,         4749,      4789.30,    0.0283767,    0.0783158
11,         4755,      4758.80,    0.0281782,     0.069386
11,         4761,      4779.03,    0.0252455,    0.0705586
11,         4767,      4801.10,    0.0284116,     0.074245
11,         4773,      4806.83,    0.0239652,    0.0544617
11,         4780,      4777.40,     0.026214,     0.072579
11,         4786,      4787.77,    0.0227329,     0.066221
11,         4792,      4807.57,    0.0258496,    0.0686418
11,         4798,      4808.00,    0.0249387,    0.0673057
11,         4804,      4807.67,    0.0243819,    0.0605619
11,         4810,      4832.70,    0.0280301,    0.0696321
11,         4816,      4831.53,    0.0222937,    0.0494083
11,         4823,      4834.77,    0.0261736,    0.0617745
11,         4829,      4829.47,    0.0275315,      0.06294
11,         4835,      4838.00,    0.0220383,    0.0452854
11,         4841,      4869.17,    0.0296676,     0.055349
11,         4847,      4859.97,    0.0284484,    0.0614686
11,         4853,      4807.47,    0.0229028,    0.0548002
11,         4859,      4897.07,    0.0196017,    0.0440329
11,         4866,      4847.97,    0.0309968,    0.0762277
11,         4872,      4876.33,    0.0211825,    0.0387851
11,         4878,      4894.40,    0.0275485,    0.0547243
11,         4884,      4905.97,    0.0243493,    0.0485159
11,         4890,      4907.77,    0.0261985,    0.0650174
11,         4896,      4940.47,    0.0293972,    0.0586073
11,         4902,      4901.13,    0.0257196,    0.0505813
11,         4909,      4914.43,    0.0265137,     0.093279
11,         4915,      4923.23,    0.0275281,    0.0890968
11,         4921,      4889.73,    0.0220517,    0.0522145
11,         4927,      4931.27,    0.0228225,    0.0543831
11,         4933,      4934.97,     0.022051,    0.0545197
11,         4939,      4963.23,    0.0259704,    0.0649798
11,         4945,      4974.30,    0.0284298,    0.0610594
11,         4952,      4922.43,    0.0269285,    0.0581466
11,         4958,      4914.07,    0.0294289,    0.0572696
11,         4964,      4997.77,    0.0273959,    0.0545821
11,         4970,      4992.00,    0.0264527,     0.053108
11,         4976,      5002.20,    0.0241809,    0.0675105
11,         4982,      5020.23,    0.0257669,    0.0826811
11,         4988,      5014.40,    0.0233466,    0.0571257
11,         4995,      4965.87,    0.0265616,     0.066253
11,         5001,      4997.70,    0.0311298,    0.0985606
11,         5007,      5010.73,    0.0237016,    0.0403355
11,         5013,      5047.20,    0.0283097,    0.0731951
11,         5019,      5001.10,    0.0286004,    0.0507968
11,         5025,      4999.80,     0.029608,    0.0652606
11,         5031,      5036.03,    0.0262301,    0.0586248
11,         5038,      5066.73,     0.021816,    0.0543759
11,         5044,      5000.97,     0.022998,    0.0535183
11,         5050,      5056.90,    0.0257433,    0.0627598
11,         5056,      5063.80,    0.0250174,     0.080878
11,         5062,      5076.87,      0.02926,    0.0630061
11,         5068,      5058.47,    0.0281247,    0.0641152
11,         5074,      5096.33,    0.0285142,    0.0522167
11,         5081,      5092.57,    0.0241331,    0.0700512
11,         5087,      5065.63,     0.024846,    0.0512972
11,         5093,      5083.60,    0.0233185,    0.0439733
11,         5099,      5131.93,    0.0335224,    0.0747059
11,         5105,      5102.30,    0.0302902,    0.0761849
11,         5111,      5086.70,    0.0233277,    0.0659233
11,         5117,      5127.57,    0.0218469,    0.0408363
11,         5124,      5129.70,    0.0285064,    0.0743415
11,         5130,      5118.20,    0.0236037,    0.0598324
11,         5136,      5161.83,    0.0285196,    0.0613198
11,         5142,      5163.33,    0.0361712,    0.0801089
11,         5148,      5193.87,    0.0254536,    0.0759371
11,         5154,      5147.43,    0.0251087,    0.0737148
11,         5160,      5193.47,     0.025647,    0.0676226
11,         5167,      5176.47,    0.0212893,    0.0493421
11,         5173,      5151.77,    0.0318382,    0.0751836
11,         5179,      5201.10,    0.0315469,    0.0752896
11,         5185,      5199.97,    0.0268672,    0.0539915
11,         5191,      5233.53,    0.0317629,    0.0907165
11,         5197,      5207.70,    0.0236475,    0.0571374
11,         5203,      5156.53,    0.0267859,    0.0451576
11,         5210,      5202.93,    0.0212023,    0.0485511
11,         5216,      5250.37,    0.0319446,    0.0885566
11,         5222,      5211.73,    0.0211004,    0.0463335
11,         5228,      5229.13,    0.0253655,    0.0680819
11,         5234,      5252.27,     0.021943,    0.0582617
11,         5240,      5249.87,    0.0287811,    0.0656363
11,         5246,      5244.00,    0.0197645,    0.0390699
11,         5253,      5228.67,    0.0249534,    0.0669966
11,         5259,      5243.03,     0.030518,    0.0705323
11,         5265,      5284.43,    0.0231596,    0.0634258
11,         5271,      5294.83,    0.0273532,    0.0652504
11,         5277,      5278.27,    0.0346385,     0.088291
11,         5283,      5304.60,    0.0239951,    0.0484481
11,         5289,      5323.97,    0.0241617,    0.0644612
11,         5296,      5319.43,    0.0231304,    0.0575798
11,         5302,      5264.40,     0.025569,     0.052046
11,         5308,      5320.10,    0.0204558,    0.0406856
11,         5314,      5361.27,    0.0254604,    0.0654751
11,         5320,      5333.17,    0.0322759,    0.0888931
11,         5326,      5325.37,    0.0246061,    0.0542519
11,         5332,      5332.30,    0.0251245,    0.0596287
11,         5339,      5353.00,    0.0263311,    0.0574906
11,         5345,      5334.73,    0.0266455,    0.0505051
11,         5351,      5318.33,    0.0280226,     0.060725
11,         5357,      5373.27,    0.0227212,    0.0599104
11,         5363,      5395.00,    0.0304891,    0.0777405
11,         5369,      5378.70,    0.0260648,    0.0635009
11,         5376,      5398.37,    0.0199715,    0.0608146
11,         5382,      5372.03,    0.0267821,    0.0609326
11,         5388,      5331.00,    0.0354871,    0.0671739
11,         5394,      5346.80,    0.0213398,    0.0461538
11,         5400,      5368.87,    0.0260767,    0.0696167
11,         5406,      5421.63,    0.0316452,     0.074718
11,         5412,      5439.90,     0.030331,    0.0670608
11,         5419,      5446.03,    0.0311157,    0.0817343
11,         5425,      5465.63,    0.0245165,    0.0525249
11,         5431,      5423.03,    0.0374055,     0.102541
11,         5437,      5427.03,    0.0242753,    0.0691431
11,         5443,      5401.90,    0.0256535,     0.047759
11,         5449,      5454.43,     0.025366,    0.0557798
11,         5455,      5453.27,    0.0248528,    0.0634164
11,         5462,      5405.00,    0.0307844,    0.0712063
11,         5468,      5495.97,    0.0233939,    0.0502834
11,         5474,      5452.80,    0.0252462,    0.0613699
11,         5480,      5505.47,    0.0325272,     0.076081
11,         5486,      5528.77,    0.0263682,    0.0621469
11,         5492,      5440.43,    0.0330762,    0.0704533
11,         5498,      5474.87,    0.0249006,    0.0474632
11,         5505,      5505.17,    0.0292316,    0.0523066
11,         5511,      5482.07,    0.0263947,    0.0751089
11,         5517,      5515.27,    0.0216112,    0.0469373
11,         5523,      5548.23,    0.0260461,    0.0581101
11,         5529,      5530.67,    0.0297719,    0.0737794
11,         5535,      5590.17,    0.0296863,    0.0726156
11,         5541,      5486.40,    0.0253043,    0.0546734
11,         5548,      5598.00,    0.0322997,    0.0964138
11,         5554,      5543.27,    0.0221943,    0.0482448
11,         5560,      5622.83,    0.0295912,    0.0606006
11,         5566,      5588.20,    0.0215722,    0.0499371
11,         5572,      5596.80,     0.024484,    0.0583169
11,         5578,      5571.40,    0.0334933,    0.0686503
11,         5584,      5554.47,    0.0300938,    0.0592659
11,         5591,      5585.33,    0.0245825,    0.0498927
11,         5597,      5643.60,    0.0308076,    0.0632369
11,         5603,      5573.13,    0.0301876,    0.0728051
11,         5609,      5624.13,    0.0312541,    0.0643494
11,         5615,      5588.27,    0.0284469,    0.0608974
11,         5621,      5593.80,    0.0317493,    0.0711491
11,         5627,      5602.60,    0.0259985,    0.0559701
11,         5634,      5610.73,    0.0337372,    0.0695652
11,         5640,      5667.00,    0.0314487,    0.0684276
11,         5646,      5655.83,    0.0261262,    0.0543651
11,         5652,      5677.20,    0.0305219,    0.0833186
11,         5658,      5647.80,    0.0331661,     0.100194
11,         5664,      5680.27,    0.0346986,    0.0953222
11,         5670,      5720.27,    0.0294201,    0.0728267
11,         5677,      5621.70,    0.0307013,    0.0618175
11,         5683,      5708.77,    0.0302829,    0.0774103
11,         5689,      5646.37,    0.0254626,    0.0615114
11,         5695,      5702.00,    0.0222757,    0.0514396
11,         5701,      5717.87,    0.0287161,    0.0740091
11,         5707,      5724.57,    0.0291827,     0.076384
11,         5713,      5675.40,    0.0290769,    0.0724536
11,         5720,      5715.97,    0.0277428,    0.0494669
11,         5726,      5741.63,    0.0279327,    0.0693208
11,         5732,      5755.70,    0.0298107,    0.0545962
11,         5738,      5744.57,    0.0267776,    0.0646454
11,         5744,      5786.17,    0.0326327,    0.0694517
11,         5750,      5783.43,    0.0263172,    0.0544253
11,         5756,      5784.57,    0.0283682,     0.052979
11,         5763,      5795.97,    0.0374721,    0.0711312
11,         5769,      5784.87,    0.0268282,    0.0790295
11,         5775,      5785.07,    0.0190567,    0.0368767
11,         5781,      5745.27,    0.0314012,    0.0669319
11,         5787,      5754.00,    0.0340639,      0.11783
11,         5793,      5773.20,    0.0324007,    0.0830169
11,         5799,      5832.20,    0.0245482,    0.0489655
11,         5806,      5807.40,     0.026288,    0.0545893
11,         5812,      5839.40,    0.0322336,    0.0645106
11,         5818,      5873.47,    0.0367659,    0.0958928
11,         5824,      5812.33,    0.0242178,     0.048927
