prec,       card,      avg_est,      std_err,      max_err
13,        44089,     44042.33,    0.0078864,    0.0178725
13,        44138,     44152.00,    0.0105687,    0.0220667
13,        44187,     44291.57,    0.0100001,     0.025301
13,        44236,     44347.53,    0.0112728,    0.0316477
13,        44285,     44184.53,    0.0108884,     0.024116
13,        44335,     44250.57,    0.0114219,    0.0193297
13,        44384,     44258.23,    0.0106366,    0.0319703
13,        44433,     44539.80,   0.00918627,    0.0273889
13,        44482,     44471.33,    0.0085249,    0.0146573
13,        44531,     44594.27,   0.00857209,    0.0208839
13,        44580,     44581.70,    0.0123419,    0.0286445
13,        44630,     44661.40,    0.0104452,    0.0261253
13,        44679,     44662.20,   0.00814404,    0.0201656
13,        44728,     44554.63,   0.00974869,    0.0275884
13,        44777,     44775.83,    0.0109939,    0.0218188
13,        44826,     44672.20,     0.010497,     0.019341
13,        44875,     44892.17,    0.0100809,    0.0200107
13,        44924,     44961.80,    0.0090586,    0.0206121
13,        44974,     44945.33,   0.00858345,    0.0213897
13,        45023,     45125.63,    0.0116546,    0.0320274
13,        45072,     45044.40,    0.0115542,    0.0261354
13,        45121,     45198.30,   0.00958119,    0.0189265
13,        45170,     45238.03,   0.00885645,    0.0200793
13,        45219,     45259.50,    0.0104496,    0.0230208
13,        45268,     45341.53,    0.0084583,    0.0199695
13,        45318,     45341.90,    0.0105335,    0.0236325
13,        45367,     45302.33,    0.0103055,    0.0222844
13,        45416,     45412.07,    0.0112969,    0.0196622
13,        45465,     45466.77,   0.00824799,    0.0203889
13,        45514,     45533.53,   0.00940819,    0.0191585
13,        45563,     45673.20,    0.0101347,    0.0234176
13,        45613,     45622.83,    0.0124073,    0.0313939
13,        45662,     45612.87,    0.0110236,    0.0313383
13,        45711,     45694.20,   0.00989302,    0.0254419
13,        45760,     45817.07,   0.00930052,    0.0242128
13,        45809,     45869.27,    0.0114914,    0.0294477
13,        45858,     45719.77,   0.00968944,    0.0199961
13,        45907,     45990.40,    0.0111753,    0.0307136
13,        45957,     45995.87,    0.0120826,    0.0308325
13,        46006,     46024.93,    0.0116232,    0.0285391
13,        46055,     45985.00,    0.0102298,      0.02282
13,        46104,     46383.93,    0.0121596,    0.0308426
13,        46153,     46120.00,    0.0103173,    0.0251982
13,        46202,     46274.77,    0.0113556,     0.027812
13,        46252,     46399.13,   0.00892024,    0.0202149
13,        46301,     46211.07,    0.0116677,     0.026068
13,        46350,     46370.50,    0.0103394,    0.0266229
13,        46399,     46356.67,    0.0103914,    0.0240733
13,        46448,     46329.80,    0.0103146,    0.0250382
13,        46497,     46517.50,    0.0113999,    0.0221945
13,        46546,     46535.23,    0.0100144,    0.0231594
13,        46596,     46637.07,    0.0106807,    0.0312466
13,        46645,     46493.27,   0.00828653,    0.0190799
13,        46694,     46667.60,    0.0105317,    0.0218653
13,        46743,     46595.50,    0.0101336,    0.0243882
13,        46792,     46844.30,   0.00898825,    0.0213493
13,        46841,     46942.93,    0.0102266,    0.0235259
13,        46891,     46955.93,    0.0103251,    0.0249083
13,        46940,     46959.67,    0.0111077,    0.0214312
13,        46989,     46969.83,   0.00916941,    0.0198553
13,        47038,     47190.90,    0.0115894,     0.031527
13,        47087,     46972.80,    0.0121844,    0.0269495
13,        47136,     46958.23,    0.0114314,    0.0228271
13,        47185,     47290.33,   0.00984328,    0.0310473
13,        47235,     47270.60,   0.00921313,    0.0176349
13,        47284,     47323.87,   0.00858678,    0.0226287
13,        47333,     47307.30,   0.00954427,    0.0189504
13,        47382,     47387.50,    0.0108223,    0.0221598
13,        47431,     47583.37,    0.0124075,    0.0285883
13,        47480,     47611.87,    0.0136636,    0.0299699
13,        47529,     47659.90,    0.0114841,    0.0235641
13,        47579,     47509.43,    0.0101338,    0.0347835
13,        47628,     47558.47,   0.00950094,    0.0234521
13,        47677,     47752.97,    0.0107688,    0.0255673
13,        47726,     47774.43,    0.0124455,    0.0270497
13,        47775,     47744.43,    0.0103857,    0.0247195
13,        47824,     47934.73,   0.00868573,    0.0190904
13,        47874,     47886.90,    0.0099992,    0.0257963
13,        47923,     47801.43,    0.0107895,     0.025457
13,        47972,     48008.00,    0.0103478,    0.0296625
13,        48021,     48093.80,   0.00964945,    0.0228853
13,        48070,     48068.77,   0.00786596,    0.0214474
13,        48119,     48045.40,    0.0103907,    0.0200125
13,        48168,     48212.80,    0.0123779,    0.0291889
13,        48218,     48183.43,    0.0105811,     0.032145
13,        48267,     48239.97,     0.010955,    0.0263114
13,        48316,     48320.57,    0.0098905,    0.0202413
13,        48365,     48399.17,    0.0126899,    0.0330397
13,        48414,     48347.70,    0.0106394,    0.0210885
13,        48463,     48478.53,    0.0111968,    0.0248845
13,        48513,     48359.33,    0.0105979,    0.0268376
13,        48562,     48616.43,   0.00984718,    0.0176884
13,        48611,     48419.67,    0.0108008,    0.0206122
13,        48660,     48774.17,     0.010907,    0.0237767
13,        48709,     48538.30,    0.0129726,    0.0322932
13,        48758,     48868.13,    0.0115988,    0.0262105
13,        48807,     48745.27,    0.0105558,    0.0200992
13,        48857,     48849.37,   0.00947547,    0.0227189
13,        48906,     48791.80,    0.0121666,    0.0268673
13,        48955,     48954.73,    0.0123015,    0.0272081
13,        49004,     49065.40,    0.0121425,    0.0273237
13,        49053,     49305.63,     0.011288,    0.0254821
13,        49102,     49100.43,   0.00955912,     0.020121
14,            0,     11817.00,        12019,        11817
14,           98,     11864.10,      120.881,      118.879
14,          196,     11911.27,       60.485,      59.4822
14,          294,     11957.70,      40.2139,      39.5525
14,          393,     12006.03,      29.9786,      29.4848
14,          491,     12053.53,      23.9028,      23.5122
14,          589,     12102.03,      19.8472,      19.5237
14,          688,     12150.77,      16.9212,      16.6473
14,          786,     12199.20,      14.7501,      14.5146
14,          884,     12247.70,      13.0598,      12.8531
14,          983,     12296.07,      11.6936,      11.5061
14,         1081,     12345.17,      10.5885,      10.4233
14,         1179,     12394.03,      9.66674,      9.51356
14,         1277,     12441.07,      8.88491,      8.74883
14,         1376,     12490.67,      8.20964,      8.07698
14,         1474,     12539.57,      7.63033,      7.51254
14,         1572,     12589.10,      7.12361,      7.01208
14,         1671,     12642.73,      6.67422,      6.57536
14,         1769,     12690.03,      6.27556,      6.17853
14,         1867,     12738.30,      5.91925,      5.82923
14,         1966,     12787.73,       5.5957,      5.50941
14,         2064,     12837.53,       5.3064,      5.22518
14,         2162,     12887.10,       5.0432,      4.96579
14,         2260,     12938.83,       4.8038,      4.73021
14,         2359,     12989.43,      4.58143,      4.51695
14,         2457,     13043.53,       4.3806,      4.31489
14,         2555,     13091.57,      4.19276,      4.13028
14,         2654,     13139.27,      4.01677,      3.96045
14,         2752,     13194.10,      3.85783,      3.80022
14,         2850,     13242.57,      3.70755,      3.65275
14,         2949,     13294.67,      3.56696,      3.51864
14,         3047,     13349.57,      3.43789,      3.38484
14,         3145,     13394.27,      3.31357,      3.26319
14,         3244,     13449.07,      3.19862,      3.15131
14,         3342,     13501.00,      3.09084,      3.04666
14,         3440,     13552.17,      2.98897,      2.94536
14,         3538,     13606.77,      2.89373,      2.85137
14,         3637,     13659.27,      2.80198,      2.76113
14,         3735,     13706.03,      2.71453,      2.67746
14,         3833,     13763.77,      2.63447,      2.59885
14,         3932,     13815.37,       2.5559,      2.52352
14,         4030,     13870.30,      2.48289,      2.44803
14,         4128,     13921.97,      2.41255,      2.37854
14,         4227,     13975.67,      2.34516,      2.31386
14,         4325,     14030.23,      2.28182,      2.25012
14,         4423,     14081.63,      2.22056,      2.19146
14,         4521,     14134.33,      2.16225,      2.13246
14,         4620,     14186.57,      2.10563,      2.07942
14,         4718,     14245.50,      2.05348,      2.02395
14,         4816,     14293.73,       2.0012,      1.97447
14,         4915,     14351.43,      1.95235,      1.92738
14,         5013,     14399.23,      1.90401,      1.88053
14,         5111,     14453.63,      1.85883,      1.83353
14,         5210,     14506.80,      1.81457,       1.7891
14,         5308,     14563.77,      1.77322,      1.75099
14,         5406,     14631.33,      1.73536,      1.71574
14,         5505,     14682.17,      1.69525,      1.67508
14,         5603,     14728.00,      1.65614,       1.6333
14,         5701,     14782.80,      1.61997,      1.60067
14,         5799,     14843.93,      1.58614,      1.56793
14,         5898,     14897.63,       1.5517,      1.53246
14,         5996,     14954.83,      1.51943,      1.50008
14,         6094,     15010.33,      1.48791,      1.46776
14,         6193,     15061.70,       1.4563,      1.43881
14,         6291,     15118.30,      1.42693,      1.40861
14,         6389,     15169.40,      1.39758,      1.38388
14,         6488,     15233.23,      1.37074,      1.35337
14,         6586,     15283.03,      1.34291,      1.32655
14,         6684,     15344.17,      1.31761,      1.30621
14,         6782,     15397.27,      1.29185,      1.27834
14,         6881,     15460.87,      1.26803,      1.25385
14,         6979,     15515.83,      1.24396,      1.23324
14,         7077,     15574.87,      1.22113,      1.20514
14,         7176,     15631.60,       1.1983,      1.18504
14,         7274,     15695.77,      1.17743,      1.16976
14,         7372,     15745.83,      1.15516,      1.14282
14,         7471,     15814.30,       1.1357,      1.12272
14,         7569,     15865.60,      1.11473,      1.10211
14,         7667,     15924.20,      1.09525,      1.08529
14,         7766,     15968.13,      1.07409,      1.06566
14,         7864,     16028.77,      1.05587,      1.04514
14,         7962,     16085.70,      1.03763,      1.02537
14,         8060,     16154.03,      1.02127,      1.01042
14,         8159,     16209.30,      1.00343,     0.994485
14,         8257,     16274.70,     0.987504,     0.977719
14,         8355,     16323.20,     0.969901,     0.961944
14,         8454,     16384.60,     0.954018,     0.944175
14,         8552,     16436.27,     0.937578,     0.928095
14,         8650,     16506.77,     0.923727,     0.917929
14,         8749,     16553.93,     0.907256,     0.901257
14,         8847,     16620.27,     0.893559,     0.887206
14,         8945,     16668.07,     0.878067,     0.869886
14,         9043,     16743.47,     0.866007,     0.859797
14,         9142,     16794.17,     0.851259,      0.84469
14,         9240,     16857.57,     0.838424,     0.830538
14,         9338,     16927.17,     0.826535,      0.82118
14,         9437,     16968.63,     0.811663,     0.806527
14,         9535,     17036.40,     0.800102,     0.795931
14,         9633,     17100.70,     0.788401,     0.784721
14,         9732,     17176.97,     0.778004,     0.774376
14,         9830,     17224.43,     0.765021,     0.759434
14,         9928,     17275.33,     0.752646,     0.746399
14,        10027,     17354.80,     0.743233,     0.736338
14,        10125,     17394.40,     0.730176,     0.725262
14,        10223,     17480.60,     0.722003,     0.715865
14,        10321,     17524.37,     0.709809,     0.704708
14,        10420,     17580.07,     0.698836,     0.693024
14,        10518,     17653.07,     0.689911,     0.686757
14,        10616,     17700.50,     0.678695,     0.674673
14,        10715,     17776.37,     0.670236,     0.668813
14,        10813,     17836.17,     0.660566,     0.655354
14,        10911,     17889.57,     0.650474,     0.646444
14,        11010,     17952.17,     0.641267,     0.638997
14,        11108,     18041.67,     0.634833,      0.63174
14,        11206,     18080.13,     0.623875,      0.62336
14,        11304,     18144.20,     0.615413,     0.611942
14,        11403,     18202.97,     0.606485,     0.603297
14,        11501,     18281.30,     0.599581,     0.600156
14,        11599,     18344.97,     0.591502,     0.587328
14,        11698,     18397.73,     0.582477,     0.579964
14,        11796,     18465.40,     0.575022,     0.573366
14,        11894,     18529.97,     0.567434,     0.566204
14,        11993,     18583.73,     0.558908,     0.557279
14,        12091,     18648.10,     0.551546,     0.548214
14,        12189,     18717.40,     0.544725,     0.544463
14,        12288,     18766.03,     0.536166,     0.536577
14,        12386,     18832.27,     0.529323,     0.529265
14,        12484,     18893.60,     0.522174,     0.521346
14,        12582,     18970.17,     0.516377,     0.515934
14,        12681,     19033.07,      0.50945,     0.508516
14,        12779,     19096.50,     0.502797,     0.502426
14,        12877,     19164.23,     0.496574,     0.494875
14,        12976,     19234.27,     0.490518,     0.488094
14,        13074,     19302.37,     0.484524,     0.490478
14,        13172,     19369.63,     0.478543,     0.478479
14,        13271,     19427.17,       0.4718,     0.473327
14,        13369,     19470.13,     0.464151,     0.463874
14,        13467,     19548.33,     0.459269,      0.45842
14,        13565,     19618.97,     0.453901,     0.452971
14,        13664,     19663.37,     0.446551,     0.444859
14,        13762,     19777.80,      0.44459,      0.44576
14,        13860,     19819.63,     0.437328,     0.439362
14,        13959,     19909.50,      0.43356,     0.436676
14,        14057,     19961.40,     0.427199,     0.429791
14,        14155,     20018.87,     0.421344,     0.423566
14,        14254,     20069.43,     0.414945,     0.415293
14,        14352,     20168.43,     0.412185,     0.410925
14,        14450,     20219.67,     0.406101,     0.406339
14,        14548,     20291.00,     0.401508,     0.402639
14,        14647,     20360.13,     0.396726,     0.400123
14,        14745,     20423.10,     0.391656,     0.391089
14,        14843,     20499.67,     0.387608,     0.388844
14,        14942,     20582.80,      0.38397,     0.385866
14,        15040,     20616.03,     0.377083,     0.377967
14,        15138,     20692.53,     0.373185,     0.373737
14,        15237,     20747.73,     0.367852,     0.372555
14,        15335,     20820.70,     0.363843,     0.365806
14,        15433,     20903.53,     0.360539,     0.362447
14,        15532,     20983.27,     0.356972,     0.359557
14,        15630,     21059.27,     0.353302,     0.358902
14,        15728,     21095.63,     0.347125,     0.354441
14,        15826,     21189.97,      0.34474,     0.349845
14,        15925,     21217.27,     0.338012,     0.342522
14,        16023,     21305.77,     0.335333,     0.335497
14,        16121,     21380.00,     0.331804,     0.335008
14,        16220,     21433.23,     0.326908,     0.329881
14,        16318,     21519.47,     0.324243,     0.331393
14,        16416,     21591.13,     0.320657,      0.32442
14,        16515,     21643.93,     0.315886,     0.318419
14,        16613,     21733.57,     0.313499,     0.315517
14,        16711,     21811.90,     0.310485,     0.315821
14,        16809,     21843.40,      0.30463,     0.306663
14,        16908,     21923.33,     0.301702,     0.303684
14,        17006,     22039.57,     0.301067,     0.302934
14,        17104,     22090.43,     0.296545,     0.303186
14,        17203,     22137.00,     0.291726,     0.294931
14,        17301,     22199.50,     0.287982,     0.291758
14,        17399,     22296.70,     0.286315,     0.290345
14,        17498,     22353.17,     0.282233,     0.287559
14,        17596,     22423.80,     0.279074,     0.281639
14,        17694,     22513.17,     0.277064,     0.281548
14,        17793,     22571.30,     0.273165,     0.276722
14,        17891,     22631.23,     0.269508,     0.275151
14,        17989,     22727.10,     0.267906,      0.27393
14,        18087,     22756.93,     0.262624,     0.267912
14,        18186,     22852.30,     0.261005,     0.265464
14,        18284,     22930.70,     0.258533,     0.267159
14,        18382,     23002.23,     0.255676,     0.259751
14,        18481,     23060.40,     0.252046,     0.258576
14,        18579,     23130.10,     0.249168,     0.251238
14,        18677,     23215.83,     0.247192,     0.252811
14,        18776,     23296.33,     0.244911,     0.251212
14,        18874,     23354.23,     0.241457,      0.24445
14,        18972,     23414.43,     0.238175,     0.239446
14,        19070,     23484.07,     0.235446,     0.243721
14,        19169,     23565.47,     0.233314,     0.239958
14,        19267,     23628.27,     0.230286,     0.240347
14,        19365,     23720.43,     0.228793,     0.232056
14,        19464,     23793.40,     0.226258,     0.233291
14,        19562,     23852.30,     0.223114,     0.231048
14,        19660,     23937.90,     0.221375,     0.229795
14,        19759,     24002.17,     0.218451,      0.22333
14,        19857,     24088.57,      0.21677,     0.222278
14,        19955,     24168.87,     0.214827,     0.223993
14,        20054,     24216.60,     0.211154,     0.215856
14,        20152,     24287.10,     0.208738,     0.215551
14,        20250,     24394.37,     0.208202,     0.213718
14,        20348,     24456.63,     0.205424,      0.21947
14,        20447,     24524.13,     0.202836,     0.208725
14,        20545,     24599.40,     0.200766,     0.206318
14,        20643,     24674.93,     0.198718,     0.205387
14,        20742,     24723.87,     0.195278,       0.1992
14,        20840,     24851.00,     0.195779,     0.201478
14,        20938,     24899.37,     0.192462,     0.198195
14,        21037,     24980.27,     0.190678,     0.197785
14,        21135,     25021.90,      0.18709,     0.190623
14,        21233,     25114.77,        0.186,     0.195865
14,        21331,     25180.53,     0.183612,     0.194872
14,        21430,     25244.77,      0.18113,     0.191778
14,        21528,     25347.83,     0.180487,     0.184774
14,        21626,     25413.40,     0.178163,     0.181301
14,        21725,     25473.13,     0.175525,     0.184433
14,        21823,     25549.50,     0.173736,     0.180031
14,        21921,     25661.03,     0.173602,     0.181325
14,        22020,     25755.33,     0.172596,     0.179965
14,        22118,     25780.33,     0.168453,     0.172838
14,        22216,     25871.30,     0.167403,     0.172571
14,        22315,     25957.10,       0.1661,     0.178347
14,        22413,     25992.83,     0.162507,     0.170965
14,        22511,     26114.97,     0.162927,     0.175373
14,        22609,     26188.67,     0.161095,     0.167227
14,        22708,     26284.47,     0.160246,      0.16685
14,        22806,     26366.27,     0.158835,      0.16758
14,        22904,     26453.17,     0.157686,     0.169002
14,        23003,     26462.97,     0.153025,     0.158929
14,        23101,     26560.17,     0.152389,      0.15964
14,        23199,     26625.47,     0.150243,     0.153362
14,        23298,     26690.97,     0.148217,     0.154298
14,        23396,     26803.30,     0.148191,      0.15502
14,        23494,     26844.57,     0.145122,     0.152288
14,        23592,     26968.73,     0.145695,     0.154834
14,        23691,     27029.73,     0.143417,     0.150726
14,        23789,     27112.13,      0.14218,     0.148592
14,        23887,     27210.93,     0.141601,     0.153006
14,        23986,     27231.53,     0.137717,     0.144328
14,        24084,     27316.70,     0.136587,       0.1481
14,        24182,     27397.77,      0.13536,     0.147294
14,        24281,     27506.70,     0.135215,     0.151182
14,        24379,     27543.73,     0.132121,     0.137039
14,        24477,     27632.93,     0.131235,     0.139962
14,        24576,     27765.03,     0.132072,     0.144281
14,        24674,     27787.50,     0.128449,     0.135724
14,        24772,     27915.90,     0.129226,     0.138861
14,        24870,     27976.57,     0.127174,     0.140847
14,        24969,     28034.17,      0.12493,     0.131678
14,        25067,     28151.77,     0.125264,     0.135312
14,        25165,     28241.47,      0.12446,     0.135381
14,        25264,     28275.90,     0.121342,     0.129309
14,        25362,     28334.13,     0.119267,     0.125616
14,        25460,     28492.57,      0.12122,     0.129963
14,        25559,     28536.70,     0.118632,     0.130477
14,        25657,     28644.43,     0.118547,     0.124756
14,        25755,     28655.53,     0.114672,     0.126572
14,        25853,     28753.30,     0.114232,      0.12501
14,        25952,     28801.53,     0.111772,     0.119562
14,        26050,     28891.07,     0.111074,      0.11727
14,        26148,     28989.37,     0.110615,     0.118819
14,        26247,     29080.57,     0.109932,     0.117266
14,        26345,     29183.87,      0.10978,     0.119221
14,        26443,     29234.07,     0.107485,     0.115338
14,        26542,     29284.60,     0.105285,     0.113627
14,        26640,     29395.80,     0.105361,     0.118276
14,        26738,     29476.63,     0.104286,     0.111336
14,        26836,     29551.10,     0.103052,      0.11268
14,        26935,     29616.30,     0.101377,     0.111635
14,        27033,     29738.87,      0.10196,     0.116113
14,        27131,     29809.77,     0.100543,     0.110128
14,        27230,     29909.97,     0.100269,      0.11094
14,        27328,     29965.37,    0.0983059,     0.107322
14,        27426,     30012.10,    0.0960346,     0.103037
14,        27525,     30130.17,    0.0964032,     0.105137
14,        27623,     30222.20,    0.0958231,     0.106212
14,        27721,     30323.37,     0.095566,     0.101905
14,        27820,     30365.83,    0.0931937,    0.0991337
14,        27918,     30444.57,    0.0921483,    0.0996454
14,        28016,     30501.03,    0.0903464,    0.0985473
14,        28114,     30597.47,    0.0900178,    0.0979548
14,        28213,     30713.90,    0.0903118,     0.101935
14,        28311,     30789.97,    0.0891961,     0.101653
14,        28409,     30876.13,    0.0885072,    0.0967617
14,        28508,     30933.17,    0.0866425,    0.0939352
14,        28606,     31037.20,     0.086594,    0.0948719
14,        28704,     31070.47,    0.0839192,    0.0882425
14,        28803,     31195.47,    0.0846807,    0.0926955
14,        28901,     31290.27,     0.084225,    0.0945263
14,        28999,     31324.10,    0.0817133,    0.0898621
14,        29097,     31423.67,     0.081549,    0.0921026
14,        29196,     31532.40,    0.0815682,    0.0908997
14,        29294,     31654.27,    0.0821014,    0.0895716
14,        29392,     31665.63,    0.0788979,    0.0857007
14,        29491,     31754.23,    0.0782869,     0.089448
14,        29589,     31801.10,    0.0761598,     0.083339
14,        29687,     31963.03,    0.0781356,    0.0879817
14,        29786,     32007.37,    0.0759849,    0.0835264
14,        29884,     32103.60,    0.0757332,    0.0835202
14,        29982,     32176.93,    0.0745416,    0.0801788
14,        30081,     32265.07,     0.074042,    0.0825078
14,        30179,     32351.27,     0.073379,    0.0813784
14,        30277,     32442.63,      0.07296,    0.0821719
14,        30375,     32499.87,     0.071402,    0.0825323
14,        30474,     32592.87,    0.0709632,    0.0798031
14,        30572,     32746.57,    0.0724991,    0.0799398
14,        30670,     32724.57,    0.0683627,    0.0796844
14,        30769,     32854.20,    0.0691508,    0.0786155
14,        30867,     32949.90,    0.0687881,    0.0761306
14,        30965,     33004.03,    0.0672098,    0.0791836
14,        31064,     33142.23,    0.0681455,    0.0742958
14,        31162,     33188.53,    0.0663782,    0.0771749
14,        31260,     33215.67,     0.063832,    0.0754294
14,        31358,     33368.77,    0.0653262,    0.0723237
14,        31457,     33451.93,    0.0648414,    0.0755929
14,        31555,     33529.20,    0.0638568,    0.0718722
14,        31653,     33651.63,    0.0645319,    0.0732609
14,        31752,     33722.63,    0.0635841,    0.0766227
14,        31850,     33799.63,    0.0625067,    0.0697623
14,        31948,     33911.00,    0.0626937,    0.0702682
14,        32047,     33949.30,    0.0606221,    0.0711121
14,        32145,     34034.97,    0.0600419,    0.0677534
14,        32243,     34138.80,    0.0600857,     0.068726
14,        32342,     34221.93,    0.0593798,    0.0714529
14,        32440,     34265.67,     0.057571,    0.0678462
14,        32538,     34403.53,    0.0585496,    0.0691478
14,        32636,     34485.40,    0.0579536,     0.072188
14,        32735,     34569.70,    0.0572876,    0.0656158
14,        32833,     34612.57,    0.0553972,    0.0633185
14,        32931,     34717.97,    0.0555358,    0.0624317
14,        33030,     34832.00,    0.0557514,    0.0647876
14,        33128,     34899.17,    0.0545901,    0.0612454
14,        33226,     34951.97,    0.0531275,    0.0619376
14,        33325,     35102.33,     0.054462,    0.0659545
14,        33423,     35161.07,    0.0531582,    0.0605852
14,        33521,     35227.90,    0.0521071,    0.0606467
14,        33619,     35358.57,     0.052791,    0.0601725
14,        33718,     35390.00,    0.0506427,     0.057475
14,        33816,     35525.10,    0.0517133,    0.0608865
14,        33914,     35566.33,      0.04982,    0.0597081
14,        34013,     35733.67,    0.0518328,    0.0679132
14,        34111,     35726.40,    0.0484956,    0.0579268
14,        34209,     35872.93,    0.0496548,    0.0558609
14,        34308,     35845.40,    0.0460251,    0.0554373
14,        34406,     36065.57,    0.0493707,    0.0603366
14,        34504,     36145.37,    0.0487014,    0.0599623
14,        34603,     36155.40,    0.0457327,    0.0531152
14,        34701,     36317.07,    0.0476045,    0.0574318
14,        34799,     36383.90,    0.0465845,    0.0577874
14,        34897,     36430.33,    0.0449257,    0.0573958
14,        34996,     36602.97,    0.0468754,    0.0572621
14,        35094,     36647.30,    0.0455165,    0.0556774
14,        35192,     36697.87,     0.043927,    0.0557497
14,        35291,     36845.40,    0.0451203,    0.0546866
14,        35389,     36886.57,    0.0433691,    0.0532919
14,        35487,     37006.50,    0.0441682,    0.0585832
14,        35586,     37049.53,    0.0421162,    0.0495406
14,        35684,     37173.60,    0.0430638,    0.0507216
14,        35782,     37245.67,    0.0419824,     0.049884
14,        35880,     37349.93,    0.0419808,    0.0515036
14,        35979,     37432.23,    0.0413892,    0.0503057
14,        36077,     37531.13,    0.0413995,    0.0516104
14,        36175,     37623.53,     0.041014,    0.0514153
14,        36274,     37743.73,    0.0416568,    0.0557133
14,        36372,     37701.87,    0.0375813,    0.0493223
14,        36470,     37945.50,     0.041412,    0.0500946
14,        36569,     37923.83,    0.0381349,    0.0496308
14,        36667,     38026.13,    0.0381199,    0.0481619
14,        36765,     38182.97,    0.0396128,    0.0492575
14,        36864,     38241.40,    0.0386121,    0.0509155
14,        36962,     38302.60,    0.0376293,    0.0504288
14,        37060,     38400.57,    0.0373601,    0.0460862
14,        37158,     38454.77,    0.0360555,    0.0543879
14,        37257,     38600.00,    0.0370611,    0.0470771
14,        37355,     38690.90,    0.0367124,    0.0483189
14,        37453,     38722.67,    0.0350724,    0.0465371
14,        37552,     38762.37,    0.0333863,    0.0447634
14,        37650,     38870.10,    0.0334899,    0.0464795
14,        37748,     39020.70,    0.0350036,    0.0504119
14,        37847,     39136.63,     0.035236,    0.0477964
14,        37945,     39210.40,    0.0344118,    0.0422969
14,        38043,     39248.00,      0.03273,    0.0467354
14,        38141,     39429.17,    0.0348845,    0.0444654
14,        38240,     39438.10,    0.0324654,    0.0488219
14,        38338,     39596.50,     0.034167,    0.0475234
14,        38436,     39622.07,    0.0319032,     0.039155
14,        38535,     39691.80,    0.0311073,    0.0421684
14,        38633,     39757.90,    0.0303803,    0.0452192
14,        38731,     39987.57,    0.0335174,    0.0460859
14,        38830,     39995.03,    0.0309264,    0.0408179
14,        38928,     40080.57,     0.030659,    0.0411775
14,        39026,     40140.90,    0.0296324,    0.0403823
14,        39124,     40227.53,     0.029299,    0.0446006
14,        39223,     40355.07,    0.0302726,    0.0427289
14,        39321,     40507.17,    0.0311715,    0.0428768
14,        39419,     40601.53,    0.0310611,    0.0430492
14,        39518,     40648.53,    0.0299214,    0.0417015
14,        39616,     40688.23,    0.0281171,     0.040311
14,        39714,     40879.47,    0.0305973,    0.0474128
14,        39813,     40918.10,    0.0289812,    0.0414176
14,        39911,     40980.47,    0.0278549,    0.0384095
14,        40009,     41085.80,    0.0279616,    0.0410647
14,        40108,     41165.30,    0.0274023,     0.040016
14,        40206,     41251.00,    0.0270477,    0.0355659
14,        40304,     41447.57,     0.029377,      0.03672
14,        40402,     41481.23,    0.0278953,    0.0383635
14,        40501,     41550.07,    0.0271266,    0.0404178
14,        40599,     41561.23,    0.0246694,    0.0324138
14,        40697,     41704.20,    0.0263251,    0.0402968
14,        40796,     41727.80,     0.024404,    0.0395127
14,        40894,     41927.40,    0.0262792,    0.0355545
14,        40992,     41943.57,    0.0243888,    0.0326153
14,        41091,     42041.83,    0.0247881,    0.0403242
14,        41189,     42155.40,    0.0253046,    0.0430202
14,        41287,     42178.03,    0.0227949,    0.0346832
14,        41385,     42277.53,    0.0230682,    0.0324989
14,        41484,     42375.23,    0.0227875,    0.0333856
14,        41582,     42514.87,    0.0237873,    0.0375875
14,        41680,     42679.77,     0.025365,     0.037763
14,        41779,     42640.80,    0.0223558,    0.0331977
14,        41877,     42930.10,    0.0263517,    0.0346244
14,        41975,     42843.13,    0.0222666,    0.0336859
14,        42074,     42975.40,    0.0225762,     0.031325
14,        42172,     43150.87,    0.0242132,    0.0350461
14,        42270,     43243.40,    0.0240406,    0.0369994
14,        42369,     43275.60,    0.0227763,    0.0356856
14,        42467,     43385.57,     0.022973,     0.034214
14,        42565,     43434.17,    0.0214119,    0.0283795
14,        42663,     43561.33,    0.0225215,    0.0346897
14,        42762,     43627.67,    0.0212981,    0.0287164
14,        42860,     43707.27,    0.0213359,     0.033037
14,        42958,     43875.83,    0.0226916,    0.0338229
14,        43057,     43913.63,    0.0213818,     0.034349
14,        43155,     44023.57,    0.0211171,    0.0315368
14,        43253,     44053.37,    0.0196769,    0.0284598
14,        43352,     44124.50,    0.0192333,    0.0323161
14,        43450,     44383.67,    0.0227373,    0.0310465
14,        43548,     44342.97,    0.0194109,    0.0269352
14,        43646,     44445.90,    0.0193702,     0.038651
14,        43745,     44540.13,    0.0193535,    0.0312257
14,        43843,     44623.33,    0.0191308,    0.0310191
14,        43941,     44756.27,    0.0200868,    0.0364344
14,        44040,     44781.13,    0.0186549,    0.0359438
14,        44138,     44876.77,    0.0180078,    0.0295204
14,        44236,     44976.10,    0.0181442,    0.0285734
14,        44335,     45071.27,    0.0180054,    0.0281712
14,        44433,     45236.00,    0.0193754,    0.0307197
14,        44531,     45343.93,    0.0198736,    0.0298886
14,        44630,     45382.97,    0.0180885,    0.0294862
14,        44728,     45454.23,    0.0174779,    0.0276331
14,        44826,     45613.07,    0.0192207,    0.0368974
14,        44924,     45639.23,    0.0184315,    0.0323873
14,        45023,     45798.53,    0.0189021,    0.0282294
